date,time,open,high,low,close,volume
2022.12.02,12:45,1.05241,1.05298,1.05200,1.05293,987
2022.12.02,13:00,1.05292,1.05353,1.05229,1.05335,921
2022.12.02,13:15,1.05334,1.05362,1.05312,1.05319,845
2022.12.02,13:30,1.05318,1.05345,1.05297,1.05323,749
2022.12.02,13:45,1.05324,1.05393,1.05264,1.05375,870
2022.12.02,14:00,1.05374,1.05374,1.05288,1.05317,1075
2022.12.02,14:15,1.05318,1.05348,1.05265,1.05344,945
2022.12.02,14:30,1.05343,1.05422,1.05312,1.05418,1313
2022.12.02,14:45,1.05419,1.05446,1.05365,1.05377,1155
2022.12.02,15:00,1.05376,1.05409,1.05321,1.05376,1606
2022.12.02,15:15,1.05377,1.05392,1.05308,1.05357,1939
2022.12.02,15:30,1.05353,1.05354,1.04340,1.04483,6122
2022.12.02,15:45,1.04482,1.04648,1.04282,1.04625,5254
2022.12.02,16:00,1.04622,1.04734,1.04451,1.04715,3990
2022.12.02,16:15,1.04716,1.04861,1.04663,1.04828,3244
2022.12.02,16:30,1.04827,1.04911,1.04741,1.04784,3731
2022.12.02,16:45,1.04782,1.04827,1.04673,1.04706,3629
2022.12.02,17:00,1.04705,1.04788,1.04535,1.04704,3085
2022.12.02,17:15,1.04703,1.04727,1.04494,1.04563,2799
2022.12.02,17:30,1.04563,1.04744,1.04499,1.04733,2688
2022.12.02,17:45,1.04734,1.04796,1.04676,1.04733,2800
2022.12.02,18:00,1.04732,1.04859,1.04661,1.04833,2326
2022.12.02,18:15,1.04834,1.04917,1.04778,1.04908,1778
2022.12.02,18:30,1.04907,1.05201,1.04896,1.05194,2389
2022.12.02,18:45,1.05195,1.05259,1.05101,1.05199,2165
2022.12.02,19:00,1.05197,1.05338,1.05149,1.05325,1735
2022.12.02,19:15,1.05324,1.05326,1.05229,1.05302,1765
2022.12.02,19:30,1.05301,1.05328,1.05252,1.05288,1785
2022.12.02,19:45,1.05289,1.05314,1.05251,1.05254,1386
2022.12.02,20:00,1.05258,1.05300,1.05252,1.05293,1072
2022.12.02,20:15,1.05294,1.05300,1.05245,1.05280,715
2022.12.02,20:30,1.05282,1.05328,1.05258,1.05304,673
2022.12.02,20:45,1.05305,1.05305,1.05184,1.05194,796
2022.12.02,21:00,1.05193,1.05194,1.05107,1.05143,733
2022.12.02,21:15,1.05144,1.05206,1.05135,1.05186,896
2022.12.02,21:30,1.05185,1.05243,1.05153,1.05231,740
2022.12.02,21:45,1.05232,1.05367,1.05216,1.05361,1087
2022.12.02,22:00,1.05360,1.05403,1.05312,1.05385,1046
2022.12.02,22:15,1.05385,1.05396,1.05343,1.05369,660
2022.12.02,22:30,1.05368,1.05393,1.05333,1.05373,753
2022.12.02,22:45,1.05374,1.05377,1.05309,1.05332,1026
2022.12.02,23:00,1.05343,1.05375,1.05340,1.05359,643
2022.12.02,23:15,1.05359,1.05403,1.05359,1.05397,561
2022.12.02,23:30,1.05397,1.05414,1.05372,1.05374,703
2022.12.02,23:45,1.05372,1.05423,1.05335,1.05415,821
2022.12.05,00:00,1.05317,1.05369,1.05316,1.05363,51
2022.12.05,00:15,1.05363,1.05369,1.05358,1.05358,39
2022.12.05,00:30,1.05358,1.05392,1.05357,1.05377,824
2022.12.05,00:45,1.05377,1.05412,1.05366,1.05374,505
2022.12.05,01:00,1.05371,1.05403,1.05319,1.05391,718
2022.12.05,01:15,1.05391,1.05391,1.05310,1.05360,820
2022.12.05,01:30,1.05361,1.05397,1.05354,1.05378,395
2022.12.05,01:45,1.05379,1.05436,1.05372,1.05435,445
2022.12.05,02:00,1.05435,1.05466,1.05399,1.05425,916
2022.12.05,02:15,1.05426,1.05478,1.05419,1.05435,787
2022.12.05,02:30,1.05434,1.05456,1.05394,1.05455,889
2022.12.05,02:45,1.05456,1.05467,1.05423,1.05427,738
2022.12.05,03:00,1.05426,1.05489,1.05417,1.05487,798
2022.12.05,03:15,1.05488,1.05647,1.05469,1.05626,1195
2022.12.05,03:30,1.05625,1.05739,1.05608,1.05728,1416
2022.12.05,03:45,1.05729,1.05735,1.05672,1.05681,1138
2022.12.05,04:00,1.05680,1.05687,1.05615,1.05621,1062
2022.12.05,04:15,1.05618,1.05628,1.05573,1.05611,708
2022.12.05,04:30,1.05610,1.05667,1.05607,1.05667,776
2022.12.05,04:45,1.05666,1.05722,1.05648,1.05704,722
2022.12.05,05:00,1.05705,1.05771,1.05668,1.05768,700
2022.12.05,05:15,1.05769,1.05796,1.05738,1.05779,721
2022.12.05,05:30,1.05778,1.05828,1.05764,1.05813,621
2022.12.05,05:45,1.05814,1.05828,1.05796,1.05805,433
2022.12.05,06:00,1.05804,1.05833,1.05791,1.05826,492
2022.12.05,06:15,1.05825,1.05828,1.05790,1.05808,410
2022.12.05,06:30,1.05807,1.05813,1.05761,1.05803,416
2022.12.05,06:45,1.05804,1.05832,1.05787,1.05813,371
2022.12.05,07:00,1.05812,1.05819,1.05783,1.05807,427
2022.12.05,07:15,1.05808,1.05843,1.05789,1.05843,364
2022.12.05,07:30,1.05843,1.05847,1.05778,1.05787,443
2022.12.05,07:45,1.05785,1.05832,1.05748,1.05831,889
2022.12.05,08:00,1.05830,1.05830,1.05724,1.05725,899
2022.12.05,08:15,1.05724,1.05760,1.05713,1.05737,751
2022.12.05,08:30,1.05736,1.05768,1.05699,1.05713,875
2022.12.05,08:45,1.05714,1.05752,1.05684,1.05690,788
2022.12.05,09:00,1.05689,1.05712,1.05533,1.05600,1324
2022.12.05,09:15,1.05601,1.05650,1.05573,1.05579,1228
2022.12.05,09:30,1.05578,1.05649,1.05523,1.05524,1065
2022.12.05,09:45,1.05527,1.05530,1.05304,1.05391,1432
2022.12.05,10:00,1.05390,1.05473,1.05336,1.05377,2290
2022.12.05,10:15,1.05379,1.05469,1.05338,1.05424,1809
2022.12.05,10:30,1.05421,1.05497,1.05407,1.05424,1248
2022.12.05,10:45,1.05425,1.05546,1.05411,1.05543,1549
2022.12.05,11:00,1.05542,1.05598,1.05520,1.05585,1818
2022.12.05,11:15,1.05589,1.05654,1.05578,1.05596,1518
2022.12.05,11:30,1.05594,1.05597,1.05480,1.05534,1461
2022.12.05,11:45,1.05536,1.05606,1.05500,1.05594,1446
2022.12.05,12:00,1.05592,1.05595,1.05520,1.05524,1282
2022.12.05,12:15,1.05524,1.05531,1.05257,1.05276,1514
2022.12.05,12:30,1.05275,1.05325,1.05198,1.05301,1541
2022.12.05,12:45,1.05301,1.05380,1.05297,1.05361,1112
2022.12.05,13:00,1.05363,1.05419,1.05292,1.05419,1084
2022.12.05,13:15,1.05420,1.05609,1.05416,1.05559,996
2022.12.05,13:30,1.05558,1.05599,1.05527,1.05588,1113
2022.12.05,13:45,1.05585,1.05768,1.05582,1.05646,1416
2022.12.05,14:00,1.05644,1.05730,1.05636,1.05644,1354
2022.12.05,14:15,1.05644,1.05732,1.05610,1.05675,1163
2022.12.05,14:30,1.05674,1.05676,1.05602,1.05673,1220
2022.12.05,14:45,1.05674,1.05948,1.05665,1.05900,1625
2022.12.05,15:00,1.05899,1.05939,1.05849,1.05865,1972
2022.12.05,15:15,1.05869,1.05913,1.05812,1.05879,1938
2022.12.05,15:30,1.05878,1.05917,1.05755,1.05775,1904
2022.12.05,15:45,1.05776,1.05787,1.05636,1.05659,2308
2022.12.05,16:00,1.05657,1.05679,1.05597,1.05676,1351
2022.12.05,16:15,1.05677,1.05683,1.05561,1.05586,1773
2022.12.05,16:30,1.05585,1.05666,1.05554,1.05651,1766
2022.12.05,16:45,1.05652,1.05656,1.05490,1.05498,2325
2022.12.05,17:00,1.05495,1.05495,1.05038,1.05229,4623
2022.12.05,17:15,1.05230,1.05375,1.05200,1.05289,3090
2022.12.05,17:30,1.05286,1.05397,1.05174,1.05369,2991
2022.12.05,17:45,1.05367,1.05393,1.05220,1.05248,2362
2022.12.05,18:00,1.05250,1.05381,1.05249,1.05309,2205
2022.12.05,18:15,1.05311,1.05315,1.05075,1.05146,1858
2022.12.05,18:30,1.05145,1.05153,1.05053,1.05079,1465
2022.12.05,18:45,1.05071,1.05116,1.04905,1.04933,1618
2022.12.05,19:00,1.04931,1.05018,1.04904,1.05014,1960
2022.12.05,19:15,1.05015,1.05156,1.05013,1.05122,1529
2022.12.05,19:30,1.05121,1.05122,1.04985,1.04989,1057
2022.12.05,19:45,1.04990,1.05000,1.04924,1.04954,932
2022.12.05,20:00,1.04953,1.05033,1.04942,1.05033,840
2022.12.05,20:15,1.05035,1.05060,1.05017,1.05041,589
2022.12.05,20:30,1.05041,1.05056,1.04996,1.05003,559
2022.12.05,20:45,1.05004,1.05011,1.04952,1.04974,775
2022.12.05,21:00,1.04974,1.04990,1.04932,1.04955,684
2022.12.05,21:15,1.04957,1.04965,1.04864,1.04881,643
2022.12.05,21:30,1.04880,1.04900,1.04829,1.04859,672
2022.12.05,21:45,1.04860,1.04946,1.04817,1.04927,1081
2022.12.05,22:00,1.04925,1.04973,1.04915,1.04934,1017
2022.12.05,22:15,1.04935,1.04935,1.04818,1.04819,845
2022.12.05,22:30,1.04820,1.04867,1.04803,1.04866,746
2022.12.05,22:45,1.04865,1.04914,1.04851,1.04853,805
2022.12.05,23:00,1.04853,1.04906,1.04845,1.04889,476
2022.12.05,23:15,1.04890,1.04917,1.04863,1.04916,427
2022.12.05,23:30,1.04915,1.04921,1.04903,1.04913,251
2022.12.05,23:45,1.04913,1.04938,1.04912,1.04930,92
2022.12.06,00:00,1.04916,1.04916,1.04882,1.04883,22
2022.12.06,00:15,1.04883,1.04891,1.04858,1.04883,237
2022.12.06,00:30,1.04882,1.04938,1.04882,1.04938,495
2022.12.06,00:45,1.04938,1.04951,1.04927,1.04947,328
2022.12.06,01:00,1.04947,1.04973,1.04924,1.04970,514
2022.12.06,01:15,1.04970,1.04985,1.04945,1.04980,411
2022.12.06,01:30,1.04980,1.04984,1.04955,1.04972,210
2022.12.06,01:45,1.04972,1.04984,1.04965,1.04967,215
2022.12.06,02:00,1.04966,1.05018,1.04953,1.05008,513
2022.12.06,02:15,1.05008,1.05086,1.05005,1.05085,460
2022.12.06,02:30,1.05084,1.05103,1.05052,1.05056,494
2022.12.06,02:45,1.05057,1.05112,1.05054,1.05104,472
2022.12.06,03:00,1.05104,1.05136,1.05042,1.05121,1065
2022.12.06,03:15,1.05122,1.05187,1.05112,1.05143,910
2022.12.06,03:30,1.05143,1.05159,1.05107,1.05137,599
2022.12.06,03:45,1.05136,1.05149,1.05103,1.05104,911
2022.12.06,04:00,1.05104,1.05144,1.05093,1.05131,822
2022.12.06,04:15,1.05132,1.05151,1.04933,1.04953,1009
2022.12.06,04:30,1.04953,1.05012,1.04914,1.04988,1224
2022.12.06,04:45,1.04988,1.05024,1.04959,1.04978,1090
2022.12.06,05:00,1.04979,1.05068,1.04979,1.05064,585
2022.12.06,05:15,1.05065,1.05073,1.05038,1.05055,495
2022.12.06,05:30,1.05056,1.05095,1.04974,1.04984,1089
2022.12.06,05:45,1.04983,1.04993,1.04880,1.04927,695
2022.12.06,06:00,1.04926,1.04954,1.04915,1.04954,517
2022.12.06,06:15,1.04955,1.04990,1.04935,1.04964,520
2022.12.06,06:30,1.04965,1.04973,1.04899,1.04966,603
2022.12.06,06:45,1.04965,1.04968,1.04906,1.04907,483
2022.12.06,07:00,1.04907,1.04927,1.04883,1.04883,756
2022.12.06,07:15,1.04884,1.04936,1.04860,1.04868,557
2022.12.06,07:30,1.04867,1.04889,1.04833,1.04855,1111
2022.12.06,07:45,1.04855,1.04951,1.04849,1.04940,905
2022.12.06,08:00,1.04939,1.04954,1.04824,1.04844,727
2022.12.06,08:15,1.04845,1.04845,1.04758,1.04813,1103
2022.12.06,08:30,1.04815,1.04905,1.04815,1.04903,625
2022.12.06,08:45,1.04896,1.04896,1.04758,1.04841,1197
2022.12.06,09:00,1.04839,1.04874,1.04764,1.04870,1526
2022.12.06,09:15,1.04870,1.04877,1.04794,1.04799,1255
2022.12.06,09:30,1.04798,1.04903,1.04764,1.04883,1506
2022.12.06,09:45,1.04883,1.04980,1.04850,1.04907,1778
2022.12.06,10:00,1.04906,1.05069,1.04886,1.05062,2066
2022.12.06,10:15,1.05062,1.05094,1.04873,1.04892,1507
2022.12.06,10:30,1.04891,1.05007,1.04820,1.04984,1981
2022.12.06,10:45,1.04987,1.05008,1.04900,1.04904,1543
2022.12.06,11:00,1.04906,1.04990,1.04796,1.04822,1428
2022.12.06,11:15,1.04823,1.04878,1.04791,1.04876,1390
2022.12.06,11:30,1.04876,1.04959,1.04858,1.04913,1239
2022.12.06,11:45,1.04914,1.05026,1.04884,1.04942,1494
2022.12.06,12:00,1.04941,1.04996,1.04915,1.04993,1068
2022.12.06,12:15,1.04994,1.05079,1.04989,1.05064,1272
2022.12.06,12:30,1.05063,1.05086,1.04974,1.05015,1145
2022.12.06,12:45,1.05016,1.05021,1.04954,1.05015,1163
2022.12.06,13:00,1.05016,1.05057,1.04945,1.05046,1182
2022.12.06,13:15,1.05045,1.05136,1.05026,1.05096,1003
2022.12.06,13:30,1.05094,1.05225,1.05086,1.05111,1239
2022.12.06,13:45,1.05112,1.05181,1.05088,1.05168,993
2022.12.06,14:00,1.05167,1.05204,1.05132,1.05159,1012
2022.12.06,14:15,1.05160,1.05295,1.05134,1.05290,1349
2022.12.06,14:30,1.05291,1.05328,1.05233,1.05239,1175
2022.12.06,14:45,1.05240,1.05273,1.05203,1.05255,1199
2022.12.06,15:00,1.05254,1.05260,1.05142,1.05155,1385
2022.12.06,15:15,1.05155,1.05227,1.05145,1.05194,1306
2022.12.06,15:30,1.05193,1.05212,1.05083,1.05096,1534
2022.12.06,15:45,1.05095,1.05154,1.05030,1.05136,1609
2022.12.06,16:00,1.05135,1.05190,1.05078,1.05173,1560
2022.12.06,16:15,1.05172,1.05172,1.05055,1.05078,1615
2022.12.06,16:30,1.05078,1.05163,1.05021,1.05116,2201
2022.12.06,16:45,1.05118,1.05118,1.04981,1.05011,2098
2022.12.06,17:00,1.05010,1.05051,1.04892,1.04949,2482
2022.12.06,17:15,1.04950,1.04989,1.04889,1.04899,1978
2022.12.06,17:30,1.04898,1.05045,1.04858,1.05044,2308
2022.12.06,17:45,1.05047,1.05094,1.04986,1.04987,2682
2022.12.06,18:00,1.04988,1.05289,1.04988,1.05250,3104
2022.12.06,18:15,1.05248,1.05248,1.05160,1.05175,1675
2022.12.06,18:30,1.05174,1.05239,1.05069,1.05102,1561
2022.12.06,18:45,1.05101,1.05116,1.04954,1.04955,1362
2022.12.06,19:00,1.04956,1.04975,1.04858,1.04862,1318
2022.12.06,19:15,1.04863,1.04928,1.04809,1.04902,1405
2022.12.06,19:30,1.04903,1.04908,1.04845,1.04877,1001
2022.12.06,19:45,1.04878,1.04883,1.04796,1.04820,1027
2022.12.06,20:00,1.04819,1.04825,1.04734,1.04747,933
2022.12.06,20:15,1.04748,1.04751,1.04636,1.04681,947
2022.12.06,20:30,1.04680,1.04753,1.04651,1.04708,874
2022.12.06,20:45,1.04709,1.04712,1.04629,1.04638,692
2022.12.06,21:00,1.04637,1.04675,1.04594,1.04616,936
2022.12.06,21:15,1.04617,1.04689,1.04604,1.04647,851
2022.12.06,21:30,1.04646,1.04682,1.04593,1.04676,891
2022.12.06,21:45,1.04678,1.04678,1.04628,1.04632,771
2022.12.06,22:00,1.04631,1.04674,1.04631,1.04649,527
2022.12.06,22:15,1.04650,1.04693,1.04620,1.04678,387
2022.12.06,22:30,1.04677,1.04686,1.04648,1.04663,320
2022.12.06,22:45,1.04663,1.04719,1.04659,1.04698,475
2022.12.06,23:00,1.04697,1.04704,1.04655,1.04655,172
2022.12.06,23:15,1.04655,1.04666,1.04650,1.04665,138
2022.12.06,23:30,1.04665,1.04665,1.04655,1.04658,107
2022.12.06,23:45,1.04658,1.04669,1.04646,1.04663,196
2022.12.07,00:00,1.04659,1.04659,1.04653,1.04653,13
2022.12.07,00:15,1.04653,1.04653,1.04642,1.04649,53
2022.12.07,00:30,1.04649,1.04691,1.04649,1.04657,707
2022.12.07,00:45,1.04657,1.04667,1.04651,1.04659,1070
2022.12.07,01:00,1.04659,1.04698,1.04647,1.04688,246
2022.12.07,01:15,1.04689,1.04690,1.04653,1.04676,298
2022.12.07,01:30,1.04676,1.04676,1.04643,1.04658,382
2022.12.07,01:45,1.04658,1.04679,1.04651,1.04674,355
2022.12.07,02:00,1.04673,1.04680,1.04615,1.04640,607
2022.12.07,02:15,1.04641,1.04650,1.04588,1.04607,519
2022.12.07,02:30,1.04605,1.04609,1.04564,1.04575,394
2022.12.07,02:45,1.04576,1.04612,1.04564,1.04612,592
2022.12.07,03:00,1.04614,1.04624,1.04553,1.04559,821
2022.12.07,03:15,1.04560,1.04600,1.04554,1.04578,769
2022.12.07,03:30,1.04579,1.04664,1.04567,1.04646,907
2022.12.07,03:45,1.04648,1.04740,1.04627,1.04728,669
2022.12.07,04:00,1.04727,1.04757,1.04696,1.04710,594
2022.12.07,04:15,1.04710,1.04765,1.04695,1.04746,766
2022.12.07,04:30,1.04745,1.04757,1.04693,1.04703,1031
2022.12.07,04:45,1.04702,1.04726,1.04651,1.04659,614
2022.12.07,05:00,1.04658,1.04670,1.04629,1.04632,568
2022.12.07,05:15,1.04627,1.04646,1.04580,1.04601,585
2022.12.07,05:30,1.04600,1.04639,1.04597,1.04635,383
2022.12.07,05:45,1.04636,1.04678,1.04636,1.04672,467
2022.12.07,06:00,1.04670,1.04681,1.04632,1.04639,460
2022.12.07,06:15,1.04638,1.04656,1.04629,1.04638,269
2022.12.07,06:30,1.04636,1.04641,1.04587,1.04620,317
2022.12.07,06:45,1.04621,1.04648,1.04602,1.04636,513
2022.12.07,07:00,1.04636,1.04690,1.04635,1.04677,516
2022.12.07,07:15,1.04676,1.04709,1.04663,1.04665,588
